MIDSTAR,SH69P25K,N254M,N254M01,FT,SH69P25K,LOGIC,87.37,N254M,2008-12-24,2008-12-24 12:31,200852,200812,V7100 #5,69P25SF.EXE,3992,3488,,,,0,MIDSTAR,,87.37,87.37,P,LotLowYield,,N,,3488,0,0,0,0,0,0,88,135,0,0,0,279,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,N/A
MIDSTAR,SH69P25K,N254M-5,N254M-501,FT,SH69P25K,LOGIC,89.36,N254M-5,2008-12-24,2008-12-24 12:59,200852,200812,V7100 #5,69P25SF.EXE,94,84,,,,0,MIDSTAR,,89.36,89.36,P,LotLowYield,,N,,84,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,N/A
ANST,SH86280P,FA8Y-5076,A08C442489,FT,SH86280P,LOGIC,99.09,FA8Y-5076,2008-12-25,2008-12-25 03:42,200852,200812,CHRO-O-007-3360,SH86280_S1_HA004,59255,58713,,,,0,ANST,,99.09,99.09,P,AutoShip,,N,,58713,94,22,0,376,18,0,4,2,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,,,,N/A
MIDSTAR,SH69P48AM,N3TST21,N3TST2101,FT,SH69P48AM,LOGIC,99.34,N3TST21,2008-12-25,2008-12-25 10:33,200852,200812,V7100 #0,P48S16S0.EXE,16686,16576,,,,0,MIDSTAR,,99.34,99.34,P,AutoShip,,N,,16576,2,0,0,0,2,0,35,14,14,0,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,N/A
ANST,SH69P25K,N3Y38-2,A08C444316,FT,SH69P25K,LOGIC,99.33,N3Y38-2,2008-12-25,2008-12-25 13:04,200852,200812,CHRO-O-004-3360,SH69P25_FTB_S2,15582,15477,,,,0,ANST,,99.33,99.33,P,AutoShip,,N,,15477,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,92,0,0,0,0,0,0,0,1,0,,,,N/A
MIDSTAR,SH69P25K,N3F7G-1,N3F7G-101,FT,SH69P25K,LOGIC,95.81,N3F7G-1,2008-12-25,2008-12-25 15:37,200852,200812,V7100 #5,69P25SF.EXE,15648,14993,,,,0,MIDSTAR,,95.81,95.81,P,AutoShip,,N,,14993,0,0,0,0,0,0,103,213,0,0,0,330,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,N/A
MIDSTAR,SH69P48AM,N3P9W,N3P9W01,FT,SH69P48AM,LOGIC,99.29,N3P9W,2008-12-25,2008-12-25 17:55,200852,200812,V7100 #0,P48A16S6.EXE,10119,10047,,,,0,MIDSTAR,,99.29,99.29,P,AutoShip,,N,,10047,1,0,0,0,2,0,3,10,10,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,,,,N/A
MIDSTAR,SH69P25K,N254M-8,N254M-801,FT,SH69P25K,LOGIC,94.61,N254M-8,2008-12-25,2008-12-25 19:06,200852,200812,V7100 #5,69P25SF.EXE,1038,982,,,,0,MIDSTAR,,94.61,94.61,P,AutoShip,,N,,982,0,0,0,0,0,0,10,20,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,N/A
ANST,SH86260U,FA8Y-5096-1,A08C444204,FT,SH86260U,LOGIC,99.39,FA8Y-5096-1,2008-12-25,2008-12-25 19:39,200852,200812,CHRO-O-003-3360,SH86260_S4,11699,11628,,,,0,ANST,,99.39,99.39,P,AutoShip,,N,,11628,8,12,2,18,0,0,0,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,N/A
MIDSTAR,SH69P25K,N2HFR-1-4,N2HFR-1-401,FT,SH69P25K,LOGIC,89.05,N2HFR-1-4,2008-12-25,2008-12-25 20:38,200852,200812,V7100 #5,69P25SF.EXE,484,431,,,,0,MIDSTAR,,89.05,89.05,P,LotLowYield,,N,,431,0,0,0,0,0,0,14,30,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,N/A
MIDSTAR,SH69P25K,N254M-9,N254M-901,FT,SH69P25K,LOGIC,94.44,N254M-9,2008-12-28,2008-12-28 22:26,200852,200812,V7100 #5,69P25SF.EXE,540,510,,,,0,MIDSTAR,,94.44,94.44,P,AutoShip,,N,,510,0,0,0,0,0,0,4,2,0,0,0,21,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,N/A
ANST,SH86273,FA89-5848-1,A08B436238,FT,SH86273,LOGIC,65.8,FA89-5848-1,2008-12-29,2008-12-29 15:35,200901,200812,CHRO-O-001-3360,SH86273S6,8584,5648,,,,0,ANST,,65.8,65.8,P,LotLowYield,,N,,5648,0,0,0,1516,0,0,14,1059,17,0,321,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,N/A
ANST,SH86273,FA89-5097,A08C443570,FT,SH86273,LOGIC,99.45,FA89-5097,2008-12-30,2008-12-30 01:44,200901,200812,CHRO-O-001-3360,SH86273S6,34858,34668,,,,0,ANST,,99.45,99.45,P,AutoShip,,N,,34668,5,0,0,33,44,0,41,28,21,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,N/A
ANST,SH86260U,FA8Y-5088,A08C444337,FT,SH86260U,LOGIC,98.83,FA8Y-5088,2008-12-30,2008-12-30 06:25,200901,200812,CHRO-O-003-3360,SH86260_S4,54565,53929,,,,0,ANST,,98.83,98.83,P,AutoShip,,N,,53929,40,29,17,171,8,0,3,75,0,2,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,,,,N/A
ANST,SH86273,FA89-5184,A08C443590,FT,SH86273,LOGIC,99.56,FA89-5184,2008-12-30,2008-12-30 09:29,200901,200812,CHRO-O-001-3360,SH86273S6,38111,37942,,,,0,ANST,,99.56,99.56,P,AutoShip,,N,,37942,7,1,0,2,32,0,28,36,29,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,,,,N/A
